,GAME_ID,home_TEAM_NAME,away_TEAM_NAME,H_Team_Elo_Before,A_Team_Elo_Before,H_Team_Elo_After,A_Team_Elo_After
439,20500437,Indiana Pacers,Seattle SuperSonics,1533.619319681618,1464.514616147016,1542.9397032272693,1455.1942326013648
440,20500439,Chicago Bulls,Milwaukee Bucks,1443.6704723071355,1486.360857566592,1439.4666413564098,1490.5646885173176
441,20500438,New York Knicks,Phoenix Suns,1399.9756783010553,1599.1913666291969,1413.567915335385,1585.5991295948672
442,20500444,Memphis Grizzlies,Golden State Warriors,1563.3858066451155,1494.0154522244884,1569.4967075503935,1487.9045513192104
443,20500441,Washington Wizards,Houston Rockets,1470.3997853331598,1445.2121802175407,1455.381516608314,1460.2304489423864
444,20500446,Utah Jazz,Los Angeles Lakers,1475.6785010402323,1540.2299753089317,1486.4810060245668,1529.4274703245972
445,20500447,Sacramento Kings,Philadelphia 76ers,1483.268556167151,1504.5864871050132,1469.5781606820733,1518.276882590091
446,20500443,Detroit Pistons,Orlando Magic,1628.8098314861595,1474.1442550324873,1632.5565578915366,1470.3975286271102
447,20500445,Dallas Mavericks,Portland Trail Blazers,1597.321124786929,1412.0090288919146,1601.5297391077877,1407.8004145710559
448,20500442,Atlanta Hawks,Toronto Raptors,1412.7140825312963,1413.8453783972625,1399.5905624793816,1426.9688984491772
449,20500456,Phoenix Suns,Philadelphia 76ers,1585.5991295948672,1518.276882590091,1595.3384822908242,1508.537529894134
450,20500450,Milwaukee Bucks,Cleveland Cavaliers,1490.5646885173176,1568.0800717208424,1482.8372682917036,1575.8074919464564
451,20500451,New Orleans/Oklahoma City Hornets,Miami Heat,1466.77197391944,1572.800053643099,1483.0452397097486,1556.5267878527904
452,20500452,Minnesota Timberwolves,Dallas Mavericks,1496.7684636054848,1601.5297391077877,1511.5137701621668,1586.7844325511057
453,20500455,Denver Nuggets,Indiana Pacers,1492.9179694358645,1542.9397032272693,1509.0499322127648,1526.807740450369
454,20500449,Boston Celtics,Charlotte Bobcats,1472.1455769666156,1436.1870230348343,1475.9863771367015,1432.3462228647484
455,20500448,Toronto Raptors,Orlando Magic,1426.9688984491772,1470.3975286271102,1444.8439500878362,1452.5224769884512
456,20500454,San Antonio Spurs,Portland Trail Blazers,1612.1530632868541,1407.8004145710559,1618.76292014753,1401.19055771038
457,20500453,Chicago Bulls,Seattle SuperSonics,1439.4666413564098,1455.1942326013648,1432.2706248213692,1462.3902491364054
458,20500457,Cleveland Cavaliers,Houston Rockets,1575.8074919464564,1460.2304489423864,1559.8657067133788,1476.172234175464
459,20500458,Golden State Warriors,Indiana Pacers,1487.9045513192104,1526.807740450369,1476.9706107373847,1537.7416810321947
460,20500459,Toronto Raptors,Houston Rockets,1444.8439500878362,1476.172234175464,1459.8306741975598,1461.1855100657403
461,20500471,Los Angeles Lakers,Philadelphia 76ers,1529.4274703245972,1508.537529894134,1543.912542882225,1494.0524573365062
462,20500466,San Antonio Spurs,Minnesota Timberwolves,1618.76292014753,1511.5137701621668,1622.5528868931308,1507.723803416566
463,20500470,Phoenix Suns,Miami Heat,1595.3384822908242,1556.5267878527904,1605.6681912244167,1546.197078919198
464,20500465,New Orleans/Oklahoma City Hornets,Portland Trail Blazers,1483.0452397097486,1401.19055771038,1488.8031602582364,1395.4326371618922
465,20500468,Denver Nuggets,Dallas Mavericks,1509.0499322127648,1586.7844325511057,1504.6152943416332,1591.2190704222373
466,20500463,Detroit Pistons,Seattle SuperSonics,1632.5565578915366,1462.3902491364054,1636.6847010398385,1458.2621059881035
467,20500467,Milwaukee Bucks,Chicago Bulls,1482.8372682917036,1432.2706248213692,1464.9943907371362,1450.1135023759366
468,20500469,Sacramento Kings,Los Angeles Clippers,1469.5781606820733,1494.6951300744174,1475.221339069725,1489.0519516867657
469,20500464,Memphis Grizzlies,Utah Jazz,1569.4967075503935,1486.4810060245668,1579.158060906132,1476.8196526688282
470,20500460,Boston Celtics,Atlanta Hawks,1475.9863771367015,1399.5905624793816,1465.5253079165523,1410.0516316995308
471,20500462,New York Knicks,Washington Wizards,1413.567915335385,1455.381516608314,1429.7327993691733,1439.2166325745256
472,20500461,New Jersey Nets,Orlando Magic,1544.5279185122527,1452.5224769884512,1548.9720271110925,1448.0783683896113
473,20500478,Dallas Mavericks,Minnesota Timberwolves,1591.2190704222373,1507.723803416566,1594.7005322751215,1504.2423415636817
474,20500474,Orlando Magic,Charlotte Bobcats,1448.0783683896113,1432.3462228647484,1458.6418101114932,1421.7827811428665
475,20500472,Washington Wizards,Boston Celtics,1439.2166325745256,1465.5253079165523,1442.8406505983196,1461.9012898927583
476,20500476,Cleveland Cavaliers,Milwaukee Bucks,1559.8657067133788,1464.9943907371362,1564.5953390628383,1460.2647583876767
477,20500477,Chicago Bulls,Memphis Grizzlies,1450.1135023759366,1579.158060906132,1477.9735893698444,1551.2979739122243
478,20500475,Detroit Pistons,Utah Jazz,1636.6847010398385,1476.8196526688282,1625.2448464764047,1488.259507232262
479,20500479,Phoenix Suns,San Antonio Spurs,1605.6681912244167,1622.5528868931308,1611.739821625691,1616.4812564918564
480,20500473,Atlanta Hawks,New Orleans/Oklahoma City Hornets,1410.0516316995308,1488.8031602582364,1420.0133035797169,1478.8414883780504
481,20500480,Los Angeles Clippers,Los Angeles Lakers,1489.0519516867657,1543.912542882225,1483.478549867776,1549.4859447012145
482,20500481,Toronto Raptors,New Jersey Nets,1459.8306741975598,1548.9720271110925,1456.27629078376,1552.5264105248923
483,20500484,Sacramento Kings,Indiana Pacers,1475.221339069725,1537.7416810321947,1456.6221855018441,1556.3408346000756
484,20500483,Houston Rockets,Denver Nuggets,1461.1855100657403,1504.6152943416332,1456.1728351126735,1509.6279692947
485,20500482,New York Knicks,Seattle SuperSonics,1429.7327993691733,1458.2621059881035,1435.4543801542504,1452.5405252030264
486,20500485,Portland Trail Blazers,Miami Heat,1395.4326371618922,1546.197078919198,1380.7946589519331,1560.8350571291571
487,20500487,Washington Wizards,Utah Jazz,1442.8406505983196,1488.259507232262,1433.4859569933824,1497.6142008371992
488,20500490,Los Angeles Lakers,Indiana Pacers,1549.4859447012145,1556.3408346000756,1555.885192363049,1549.941586938241
489,20500489,Chicago Bulls,Toronto Raptors,1477.9735893698444,1456.27629078376,1485.098931832335,1449.1509483212694
490,20500486,Philadelphia 76ers,Seattle SuperSonics,1494.0524573365062,1452.5405252030264,1500.5739419644267,1446.019040575106
491,20500488,Boston Celtics,Dallas Mavericks,1461.9012898927583,1594.7005322751215,1458.3266258477083,1598.2751963201715
492,20500498,Denver Nuggets,Phoenix Suns,1509.6279692947,1611.739821625691,1515.3896034246422,1605.978187495749
493,20500495,Memphis Grizzlies,Sacramento Kings,1551.2979739122243,1456.6221855018441,1558.0043406468822,1449.9158187671862
494,20500491,Atlanta Hawks,Boston Celtics,1420.0133035797169,1458.3266258477083,1413.3364437367693,1465.003485690656
495,20500494,Milwaukee Bucks,Minnesota Timberwolves,1460.2647583876767,1504.2423415636817,1465.6426369926105,1498.864462958748
496,20500497,San Antonio Spurs,New Jersey Nets,1616.4812564918564,1552.5264105248923,1620.7322925080152,1548.2753745087334
497,20500493,Charlotte Bobcats,Houston Rockets,1421.7827811428665,1456.1728351126735,1428.3007579876364,1449.6548582679036
498,20500496,New Orleans/Oklahoma City Hornets,Detroit Pistons,1478.8414883780504,1625.2448464764047,1471.587970919804,1632.498363934651
499,20500492,Cleveland Cavaliers,New York Knicks,1564.5953390628383,1435.4543801542504,1549.2495332750777,1450.800185942011
500,20500499,Los Angeles Clippers,Orlando Magic,1483.478549867776,1458.6418101114932,1494.0533286784405,1448.0670313008288
501,20500502,Washington Wizards,Atlanta Hawks,1433.4859569933824,1413.3364437367693,1449.9902669449934,1396.8321337851582
502,20500501,Philadelphia 76ers,Utah Jazz,1500.5739419644267,1497.6142008371992,1489.6146397697366,1508.5735030318892
503,20500509,Golden State Warriors,Miami Heat,1476.9706107373847,1560.8350571291571,1465.4329361920215,1572.3727316745203
504,20500507,Portland Trail Blazers,Los Angeles Lakers,1380.7946589519331,1555.885192363049,1396.4371105675655,1540.2427407474167
505,20500505,Minnesota Timberwolves,Chicago Bulls,1498.864462958748,1485.098931832335,1504.7246500802235,1479.2387447108595
506,20500508,Seattle SuperSonics,Orlando Magic,1446.019040575106,1448.0670313008288,1453.9129401061346,1440.1731317698002
507,20500506,Houston Rockets,Sacramento Kings,1449.6548582679036,1449.9158187671862,1438.804576161233,1460.7661008738569
508,20500503,New York Knicks,Dallas Mavericks,1450.800185942011,1598.2751963201715,1457.4950972240538,1591.5802850381287
509,20500504,Indiana Pacers,Milwaukee Bucks,1549.941586938241,1465.6426369926105,1560.1531527650568,1455.4310711657947
510,20500500,Toronto Raptors,Charlotte Bobcats,1449.1509483212694,1428.3007579876364,1456.302876067876,1421.1488302410298
511,20500512,Los Angeles Lakers,Cleveland Cavaliers,1540.2427407474167,1549.2495332750777,1543.617891656597,1545.8743823658974
512,20500510,San Antonio Spurs,Detroit Pistons,1620.7322925080152,1632.498363934651,1605.2168523823757,1648.0138040602906
513,20500511,Phoenix Suns,Golden State Warriors,1605.978187495749,1465.4329361920215,1611.0528842080869,1460.3582394796836
514,20500516,Philadelphia 76ers,Boston Celtics,1489.6146397697366,1465.003485690656,1492.5356185459138,1462.0825069144787
515,20500518,New Orleans/Oklahoma City Hornets,Sacramento Kings,1471.587970919804,1460.7661008738569,1481.4601843763764,1450.8938874172845
516,20500513,Indiana Pacers,Washington Wizards,1560.1531527650568,1449.9902669449934,1544.4150487552467,1465.7283709548035
517,20500517,Memphis Grizzlies,New Jersey Nets,1558.0043406468822,1548.2753745087334,1566.9781650961695,1539.301550059446
518,20500520,Portland Trail Blazers,Orlando Magic,1396.4371105675655,1440.1731317698002,1403.2002951264164,1433.4099472109492
519,20500515,Charlotte Bobcats,Milwaukee Bucks,1421.1488302410298,1455.4310711657947,1416.8230065529463,1459.7568948538783
520,20500519,Minnesota Timberwolves,Denver Nuggets,1504.7246500802235,1515.3896034246422,1515.539171298531,1504.5750822063346
521,20500521,Seattle SuperSonics,Miami Heat,1453.9129401061346,1572.3727316745203,1444.30340993471,1581.9822618459448
522,20500514,New York Knicks,Atlanta Hawks,1457.4950972240538,1396.8321337851582,1464.2499298485236,1390.0773011606884
523,20500530,Phoenix Suns,Cleveland Cavaliers,1611.0528842080869,1545.8743823658974,1616.8990791516335,1540.0281874223508
524,20500527,Dallas Mavericks,New Jersey Nets,1591.5802850381287,1539.301550059446,1606.5305806635556,1524.3512544340192
525,20500528,San Antonio Spurs,Memphis Grizzlies,1605.2168523823757,1566.9781650961695,1607.9652836753103,1564.229733803235
526,20500525,Milwaukee Bucks,Denver Nuggets,1459.7568948538783,1504.5750822063346,1451.0709683365778,1513.261008723635
527,20500531,Los Angeles Clippers,Seattle SuperSonics,1494.0533286784405,1444.30340993471,1506.776102320625,1431.5806362925257
528,20500522,Atlanta Hawks,Washington Wizards,1390.0773011606884,1465.7283709548035,1381.679989703435,1474.125682412057
529,20500524,Chicago Bulls,Indiana Pacers,1479.2387447108595,1544.4150487552467,1474.595793745046,1549.0579997210602
530,20500523,Detroit Pistons,Charlotte Bobcats,1648.0138040602906,1416.8230065529463,1652.6138223116354,1412.2229883016014
531,20500532,Golden State Warriors,Los Angeles Lakers,1460.3582394796836,1543.617891656597,1453.4057910668582,1550.5703400694224
532,20500526,Houston Rockets,New Orleans/Oklahoma City Hornets,1438.804576161233,1481.4601843763764,1430.7611121072048,1489.5036484304046
533,20500529,Utah Jazz,Miami Heat,1508.5735030318892,1581.9822618459448,1501.3623810915924,1589.1933837862416
534,20500533,Toronto Raptors,New York Knicks,1456.302876067876,1464.2499298485236,1472.695171462241,1447.8576344541586
535,20500534,Sacramento Kings,Orlando Magic,1450.8938874172845,1433.4099472109492,1455.6097560912112,1428.6940785370225
536,20500535,Portland Trail Blazers,Cleveland Cavaliers,1403.2002951264164,1540.0281874223508,1409.6720686165977,1533.5564139321696
537,20500545,Memphis Grizzlies,San Antonio Spurs,1564.229733803235,1607.9652836753103,1553.4752078557137,1618.7198096228315
538,20500547,Los Angeles Lakers,Miami Heat,1550.5703400694224,1589.1933837862416,1559.1220814382016,1580.6416424174624
539,20500538,Charlotte Bobcats,New Orleans/Oklahoma City Hornets,1412.2229883016014,1489.5036484304046,1399.8455769400384,1501.8810597919676
540,20500544,Golden State Warriors,Seattle SuperSonics,1453.4057910668582,1431.5806362925257,1463.6911468449264,1421.2952805144575
541,20500543,Los Angeles Clippers,Utah Jazz,1506.776102320625,1501.3623810915924,1514.4233254309183,1493.715157981299
542,20500537,Washington Wizards,Philadelphia 76ers,1474.125682412057,1492.5356185459138,1492.1827206239473,1474.4785803340235
543,20500539,Atlanta Hawks,Houston Rockets,1381.679989703435,1430.7611121072048,1392.485009518858,1419.9560922917817
544,20500542,Detroit Pistons,Boston Celtics,1652.6138223116354,1462.0825069144787,1655.9154783585286,1458.7808508675855
545,20500536,New York Knicks,Minnesota Timberwolves,1447.8576344541586,1515.539171298531,1440.4942538652479,1522.9025518874419
546,20500541,New Jersey Nets,Indiana Pacers,1524.3512544340192,1549.0579997210602,1530.6201987058294,1542.78905544925
547,20500540,Chicago Bulls,Denver Nuggets,1474.595793745046,1513.261008723635,1468.700643433401,1519.15615903528
548,20500546,Dallas Mavericks,Milwaukee Bucks,1606.5305806635556,1451.0709683365778,1612.5901695505413,1445.0113794495921
549,20500549,Sacramento Kings,Phoenix Suns,1455.6097560912112,1616.8990791516335,1486.4610233111946,1586.0478119316501
550,20500548,Utah Jazz,Toronto Raptors,1493.715157981299,1472.695171462241,1502.7111714174246,1463.6991580261154
551,20500561,Los Angeles Clippers,Phoenix Suns,1514.4233254309183,1586.0478119316501,1504.6823520552744,1595.7887853072941
552,20500557,Houston Rockets,Dallas Mavericks,1419.9560922917817,1612.5901695505413,1408.3973226216813,1624.1489392206418
553,20500553,Indiana Pacers,Charlotte Bobcats,1542.78905544925,1399.8455769400384,1545.9523383924447,1396.6822939968438
554,20500558,San Antonio Spurs,Milwaukee Bucks,1618.7198096228315,1445.0113794495921,1620.666225945194,1443.0649631272297
555,20500550,Philadelphia 76ers,New Jersey Nets,1474.4785803340235,1530.6201987058294,1463.5506849278088,1541.548094112044
556,20500554,Boston Celtics,Minnesota Timberwolves,1458.7808508675855,1522.9025518874419,1467.524001199351,1514.1594015556764
557,20500552,Orlando Magic,Washington Wizards,1428.6940785370225,1492.1827206239473,1438.1074925791122,1482.7693065818576
558,20500556,Chicago Bulls,New York Knicks,1468.700643433401,1440.4942538652479,1472.137291959939,1437.05760533871
559,20500560,Portland Trail Blazers,Toronto Raptors,1409.6720686165977,1463.6991580261154,1414.504704854626,1458.866521788087
560,20500559,Denver Nuggets,Cleveland Cavaliers,1519.15615903528,1533.5564139321696,1522.6078224374423,1530.1047505300073
561,20500551,Atlanta Hawks,Detroit Pistons,1392.485009518858,1655.9154783585286,1384.028090012498,1664.3723978648886
562,20500555,New Orleans/Oklahoma City Hornets,Memphis Grizzlies,1501.8810597919676,1553.4752078557137,1510.8772139697687,1544.4790536779126
563,20500562,New York Knicks,Detroit Pistons,1437.05760533871,1664.3723978648886,1427.4902293970597,1673.9397738065388
564,20500563,Sacramento Kings,Los Angeles Lakers,1486.4610233111946,1559.1220814382016,1496.9044843122092,1548.678620437187
565,20500568,Charlotte Bobcats,Orlando Magic,1396.6822939968438,1438.1074925791122,1385.180011427836,1449.60977514812
566,20500565,Washington Wizards,New Orleans/Oklahoma City Hornets,1482.7693065818576,1510.8772139697687,1492.7142446284017,1500.9322759232246
567,20500573,Phoenix Suns,Los Angeles Lakers,1595.7887853072941,1548.678620437187,1603.7911191305088,1540.6762866139723
568,20500566,Atlanta Hawks,Milwaukee Bucks,1384.028090012498,1443.0649631272297,1370.218680196463,1456.8743729432647
569,20500572,Denver Nuggets,Utah Jazz,1522.6078224374423,1502.7111714174246,1538.7405275950907,1486.5784662597762
570,20500571,Chicago Bulls,Houston Rockets,1472.137291959939,1408.3973226216813,1466.3257975642923,1414.2088170173279
571,20500569,Miami Heat,San Antonio Spurs,1580.6416424174624,1620.666225945194,1571.811626740262,1629.4962416223943
572,20500576,Seattle SuperSonics,Toronto Raptors,1421.2952805144575,1458.866521788087,1411.6857292528414,1468.4760730497032
573,20500564,Philadelphia 76ers,Memphis Grizzlies,1463.5506849278088,1544.4790536779126,1469.7334562181825,1538.296282387539
574,20500574,Los Angeles Clippers,Dallas Mavericks,1504.6823520552744,1624.1489392206418,1491.8876315753012,1636.943659700615
575,20500570,Minnesota Timberwolves,Indiana Pacers,1514.1594015556764,1545.9523383924447,1520.6100773450764,1539.5016626030447
576,20500567,Boston Celtics,New Jersey Nets,1467.524001199351,1541.548094112044,1473.552456382882,1535.5196389285131
577,20500575,Golden State Warriors,Cleveland Cavaliers,1463.6911468449264,1530.1047505300073,1480.8617687270428,1512.934128647891
578,20500577,Orlando Magic,Sacramento Kings,1449.60977514812,1496.9044843122092,1456.4675458569766,1490.0467136033526
579,20500582,Utah Jazz,Cleveland Cavaliers,1486.5784662597762,1512.934128647891,1469.8408071628692,1529.671787744798
580,20500581,Milwaukee Bucks,Charlotte Bobcats,1456.8743729432647,1385.180011427836,1462.9184246977845,1379.1359596733162
581,20500579,New Jersey Nets,Boston Celtics,1535.5196389285131,1473.552456382882,1545.5069340844705,1463.5651612269246
582,20500580,Indiana Pacers,Chicago Bulls,1539.5016626030447,1466.3257975642923,1522.3487078467942,1483.4787523205428
583,20500578,New York Knicks,New Orleans/Oklahoma City Hornets,1427.4902293970597,1500.9322759232246,1417.2228834047148,1511.1996219155694
584,20500585,Minnesota Timberwolves,Philadelphia 76ers,1520.6100773450764,1469.7334562181825,1513.9011511650485,1476.4423823982104
585,20500586,Los Angeles Clippers,Golden State Warriors,1491.8876315753012,1480.8617687270428,1501.2841828953287,1471.4652174070152
586,20500584,Washington Wizards,Memphis Grizzlies,1492.7142446284017,1538.296282387539,1481.3752919381761,1549.6352350777645
587,20500591,Los Angeles Lakers,Toronto Raptors,1540.6762866139723,1468.4760730497032,1549.5255498563954,1459.62680980728
588,20500583,San Antonio Spurs,Denver Nuggets,1629.4962416223943,1538.7405275950907,1619.7448238400495,1548.4919453774355
589,20500590,Portland Trail Blazers,Dallas Mavericks,1414.504704854626,1636.943659700615,1410.6644187649986,1640.7839457902423
590,20500589,Phoenix Suns,Seattle SuperSonics,1603.7911191305088,1411.6857292528414,1592.9836130782678,1422.4932353050824
591,20500587,Miami Heat,Sacramento Kings,1571.811626740262,1490.0467136033526,1580.9040700330418,1480.9542703105728
592,20500588,Detroit Pistons,Houston Rockets,1673.9397738065388,1414.2088170173279,1674.9877656667845,1413.1608251570822
593,20500594,Milwaukee Bucks,Houston Rockets,1462.9184246977845,1413.1608251570822,1442.6434896717933,1433.4357601830734
594,20500597,Golden State Warriors,Los Angeles Clippers,1471.4652174070152,1501.2841828953287,1465.3916793689905,1507.3577209333534
595,20500596,Utah Jazz,New Jersey Nets,1469.8408071628692,1545.5069340844705,1481.7865267439836,1533.561214503356
596,20500595,Denver Nuggets,Toronto Raptors,1548.4919453774355,1459.62680980728,1552.6396343817698,1455.4791208029458
597,20500592,Atlanta Hawks,Indiana Pacers,1370.218680196463,1522.3487078467942,1384.8085175312272,1507.7588705120302
598,20500593,Boston Celtics,New Orleans/Oklahoma City Hornets,1463.5651612269246,1511.1996219155694,1475.52101617463,1499.243766967864
599,20500600,Cleveland Cavaliers,Indiana Pacers,1529.671787744798,1507.7588705120302,1545.662207497478,1491.7684507593503
600,20500603,San Antonio Spurs,Charlotte Bobcats,1619.7448238400495,1379.1359596733162,1624.7687491227239,1374.1120343906418
601,20500599,Orlando Magic,Phoenix Suns,1456.4675458569766,1592.9836130782678,1469.4918897902196,1579.9592691450248
602,20500601,Miami Heat,Memphis Grizzlies,1580.9040700330418,1549.6352350777645,1589.0681127812802,1541.471192329526
603,20500598,Philadelphia 76ers,Sacramento Kings,1476.4423823982104,1480.9542703105728,1482.7789562820628,1474.6176964267204
604,20500602,Minnesota Timberwolves,Detroit Pistons,1513.9011511650485,1674.9877656667845,1501.6775654481837,1687.2113513836493
605,20500605,Atlanta Hawks,Cleveland Cavaliers,1384.8085175312272,1545.662207497478,1378.4127778561938,1552.0579471725114
606,20500607,New York Knicks,Sacramento Kings,1417.2228834047148,1474.6176964267204,1410.9742553119577,1480.8663245194775
607,20500608,Detroit Pistons,Milwaukee Bucks,1687.2113513836493,1442.6434896717933,1688.7055023355165,1441.1493387199262
608,20500612,Utah Jazz,Seattle SuperSonics,1481.7865267439836,1422.4932353050824,1459.3275607089938,1444.9522013400722
609,20500611,Memphis Grizzlies,Minnesota Timberwolves,1541.471192329526,1501.6775654481837,1552.531470825728,1490.6172869519817
610,20500604,Toronto Raptors,Chicago Bulls,1455.4791208029458,1483.4787523205428,1440.1133497164744,1498.844523407014
611,20500615,Golden State Warriors,Dallas Mavericks,1465.3916793689905,1640.7839457902423,1459.3907673765457,1646.7848577826871
612,20500609,New Orleans/Oklahoma City Hornets,San Antonio Spurs,1499.243766967864,1624.7687491227239,1488.528462954775,1635.484053135813
613,20500613,Portland Trail Blazers,Denver Nuggets,1410.6644187649986,1552.6396343817698,1406.6832641270948,1556.6207890196736
614,20500614,Los Angeles Clippers,New Jersey Nets,1507.3577209333534,1533.561214503356,1518.3390130049818,1522.5799224317277
615,20500610,Houston Rockets,Charlotte Bobcats,1433.4357601830734,1374.1120343906418,1444.930937444329,1362.6168571293863
616,20500606,Boston Celtics,Washington Wizards,1475.52101617463,1481.3752919381761,1469.8470868207835,1487.0492212920226
617,20500617,Miami Heat,Phoenix Suns,1589.0681127812802,1579.9592691450248,1577.0948560793136,1591.9325258469914
618,20500616,Philadelphia 76ers,Orlando Magic,1482.7789562820628,1469.4918897902196,1474.9003625240834,1477.370483548199
619,20500618,Seattle SuperSonics,Dallas Mavericks,1444.9522013400722,1646.7848577826871,1440.350746735748,1651.3863123870112
620,20500629,Houston Rockets,Minnesota Timberwolves,1444.930937444329,1490.6172869519817,1438.4207671701781,1497.1274572261325
621,20500630,Portland Trail Blazers,New Jersey Nets,1406.6832641270948,1522.5799224317277,1415.480466543025,1513.7827200157976
622,20500628,Denver Nuggets,Los Angeles Clippers,1556.6207890196736,1518.3390130049818,1536.2061603297923,1538.753641694863
623,20500622,New York Knicks,Orlando Magic,1410.9742553119577,1477.370483548199,1416.8342402405638,1471.510498619593
624,20500620,Indiana Pacers,Cleveland Cavaliers,1491.7684507593503,1552.0579471725114,1485.5838512952064,1558.2425466366553
625,20500624,Detroit Pistons,Memphis Grizzlies,1688.7055023355165,1552.531470825728,1691.9808814877472,1549.2560916734974
626,20500631,Los Angeles Lakers,Golden State Warriors,1549.5255498563954,1459.3907673765457,1551.6802350195794,1457.2360822133617
627,20500623,Charlotte Bobcats,Miami Heat,1362.6168571293863,1577.0948560793136,1358.6293270776334,1581.0823861310664
628,20500619,Atlanta Hawks,Phoenix Suns,1378.4127778561938,1591.9325258469914,1375.1367828304578,1595.2085208727274
629,20500621,Boston Celtics,Sacramento Kings,1469.8470868207835,1480.8663245194775,1478.5857160069181,1472.127695333343
630,20500627,Milwaukee Bucks,Toronto Raptors,1441.1493387199262,1440.1133497164744,1454.714920425134,1426.5477680112665
631,20500626,Chicago Bulls,Washington Wizards,1498.844523407014,1487.0492212920226,1507.2609843656155,1478.6327603334212
632,20500638,Seattle SuperSonics,New Jersey Nets,1440.350746735748,1513.7827200157976,1450.8239935228955,1503.3094732286502
633,20500636,San Antonio Spurs,Minnesota Timberwolves,1635.484053135813,1497.1274572261325,1640.8712440820161,1491.7402662799293
634,20500633,Philadelphia 76ers,New York Knicks,1474.9003625240834,1416.8342402405638,1483.259954758475,1408.4746480061722
635,20500639,Los Angeles Clippers,Denver Nuggets,1538.753641694863,1536.2061603297923,1557.3967336628932,1517.5630683617621
636,20500634,Memphis Grizzlies,New Orleans/Oklahoma City Hornets,1549.2560916734974,1488.528462954775,1535.3733177232382,1502.4112369050342
637,20500635,Chicago Bulls,Atlanta Hawks,1507.2609843656155,1375.1367828304578,1512.292938837237,1370.1048283588364
638,20500637,Dallas Mavericks,Utah Jazz,1651.3863123870112,1459.3275607089938,1655.4447135657017,1455.2691595303033
639,20500640,Golden State Warriors,Portland Trail Blazers,1457.2360822133617,1415.480466543025,1466.2463790358456,1406.470169720541
640,20500632,Washington Wizards,Charlotte Bobcats,1478.6327603334212,1358.6293270776334,1483.4048289854197,1353.8572584256349
641,20500642,Cleveland Cavaliers,Phoenix Suns,1558.2425466366553,1595.2085208727274,1566.1146331157631,1587.3364343936196
642,20500641,Toronto Raptors,Sacramento Kings,1426.5477680112665,1472.127695333343,1430.460298366634,1468.2151649779753
643,20500646,Detroit Pistons,Los Angeles Lakers,1691.9808814877472,1551.6802350195794,1696.0173918123119,1547.6437246950147
644,20500643,Milwaukee Bucks,Boston Celtics,1454.714920425134,1478.5857160069181,1460.3296130479546,1472.9710233840976
645,20500645,Orlando Magic,Philadelphia 76ers,1471.510498619593,1483.259954758475,1461.0468453395074,1493.7236080385605
646,20500644,Houston Rockets,Miami Heat,1438.4207671701781,1581.0823861310664,1432.930019015903,1586.5731342853414
647,20500652,Minnesota Timberwolves,Boston Celtics,1491.7402662799293,1472.9710233840976,1505.9559657670954,1458.7553238969315
648,20500653,Utah Jazz,San Antonio Spurs,1455.2691595303033,1640.8712440820161,1449.5359871943444,1646.604416417975
649,20500647,Atlanta Hawks,New York Knicks,1370.1048283588364,1408.4746480061722,1384.9793679092447,1393.6001084557638
650,20500651,New Orleans/Oklahoma City Hornets,Milwaukee Bucks,1502.4112369050342,1460.3296130479546,1505.1122465464914,1457.6286034064974
651,20500650,Memphis Grizzlies,Houston Rockets,1535.3733177232382,1432.930019015903,1540.2588513736382,1428.044485365503
652,20500654,Seattle SuperSonics,Portland Trail Blazers,1450.8239935228955,1406.470169720541,1441.2282689209349,1416.0658943225017
653,20500648,Charlotte Bobcats,Cleveland Cavaliers,1353.8572584256349,1566.1146331157631,1347.793958065921,1572.177933475477
654,20500649,Miami Heat,Los Angeles Clippers,1586.5731342853414,1557.3967336628932,1591.0519516726104,1552.9179162756243
655,20500658,New York Knicks,Los Angeles Lakers,1393.6001084557638,1547.6437246950147,1377.739379055984,1563.5044540947945
656,20500655,Philadelphia 76ers,Phoenix Suns,1493.7236080385605,1587.3364343936196,1477.6241690468485,1603.4358733853317
657,20500657,New Jersey Nets,Detroit Pistons,1503.3094732286502,1696.0173918123119,1516.654571414577,1682.672293626385
658,20500660,Sacramento Kings,Denver Nuggets,1468.2151649779753,1517.5630683617621,1476.4788179990874,1509.29941534065
659,20500656,Washington Wizards,Indiana Pacers,1483.4048289854197,1485.5838512952064,1489.1151316393816,1479.8735486412445
660,20500659,Dallas Mavericks,Chicago Bulls,1655.4447135657017,1512.292938837237,1658.0290879162617,1509.708564486677
661,20500670,Houston Rockets,Milwaukee Bucks,1428.044485365503,1457.6286034064974,1432.4344218895906,1453.23866688241
662,20500673,Seattle SuperSonics,Golden State Warriors,1441.2282689209349,1466.2463790358456,1446.8691846521365,1460.605463304644
663,20500664,Indiana Pacers,Los Angeles Lakers,1479.8735486412445,1563.5044540947945,1501.8944358502072,1541.4835668858318
664,20500672,Portland Trail Blazers,San Antonio Spurs,1416.0658943225017,1646.604416417975,1413.0442561555535,1649.6260545849232
665,20500662,Orlando Magic,Los Angeles Clippers,1461.0468453395074,1552.9179162756243,1450.9198215431597,1563.044940071972
666,20500667,Detroit Pistons,Minnesota Timberwolves,1682.672293626385,1505.9559657670954,1687.4891303647632,1501.1391290287172
667,20500668,Memphis Grizzlies,Dallas Mavericks,1540.2588513736382,1658.0290879162617,1537.0801038074962,1661.2078354824037
