home_TEAM_NAME,GAME_ID,GAME_DATE,home_MIN,home_FGM,home_FGA,home_FG_PCT,home_FG3M,home_FG3A,home_FG3_PCT,home_FTM,home_FTA,home_FT_PCT,home_OREB,home_DREB,home_REB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_PLUS_MINUS,away_TEAM_NAME,away_MIN,away_FGM,away_FGA,away_FG_PCT,away_FG3M,away_FG3A,away_FG3_PCT,away_FTM,away_FTA,away_FT_PCT,away_OREB,away_DREB,away_REB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_PLUS_MINUS,Season
Utah Jazz,21400314,2014-12-09,240,40,80,0.5,4,14,0.286,16,22,0.727,8,35,43,18,5,7,19,23,100,4,San Antonio Spurs,240,39,84,0.464,4,20,0.2,14,23,0.609,11,26,37,23,12,8,13,21,96,-4,2014 - 2015
Cleveland Cavaliers,21400308,2014-12-09,240,39,79,0.494,9,26,0.346,18,21,0.857,12,19,31,27,4,5,12,17,105,4,Toronto Raptors,240,42,82,0.512,7,23,0.304,10,10,1.0,12,23,35,26,4,3,15,24,101,-4,2014 - 2015
Oklahoma City Thunder,21400312,2014-12-09,240,41,82,0.5,4,21,0.19,28,34,0.824,15,39,54,23,10,6,20,28,114,13,Milwaukee Bucks,240,34,84,0.405,4,21,0.19,29,35,0.829,9,22,31,19,8,2,14,25,101,-13,2014 - 2015
Los Angeles Lakers,21400315,2014-12-09,240,38,96,0.396,5,25,0.2,17,25,0.68,14,31,45,27,9,6,5,23,98,3,Sacramento Kings,240,32,70,0.457,7,15,0.467,24,37,0.649,9,39,48,20,3,3,16,25,95,-3,2014 - 2015
Detroit Pistons,21400309,2014-12-09,240,34,97,0.351,5,22,0.227,13,16,0.813,17,30,47,23,7,2,9,8,86,-12,Portland Trail Blazers,240,41,84,0.488,9,21,0.429,7,8,0.875,10,37,47,25,4,7,13,12,98,12,2014 - 2015
Charlotte Hornets,21400316,2014-12-10,240,35,84,0.417,3,14,0.214,23,29,0.793,7,37,44,18,5,3,11,14,96,9,Boston Celtics,240,38,87,0.437,5,23,0.217,6,10,0.6,6,39,45,26,3,1,15,27,87,-9,2014 - 2015
Orlando Magic,21400318,2014-12-10,240,38,84,0.452,7,15,0.467,6,9,0.667,8,31,39,13,7,7,10,12,89,-2,Washington Wizards,240,41,81,0.506,5,12,0.417,4,9,0.444,8,33,41,26,5,5,10,13,91,2,2014 - 2015
Chicago Bulls,21400320,2014-12-10,240,37,79,0.468,8,22,0.364,23,32,0.719,15,42,57,21,6,11,16,18,105,25,Brooklyn Nets,240,29,88,0.33,3,14,0.214,19,24,0.792,15,29,44,16,9,5,11,25,80,-25,2014 - 2015
San Antonio Spurs,21400322,2014-12-10,240,37,73,0.507,10,19,0.526,25,30,0.833,8,27,35,22,10,4,10,16,109,14,New York Knicks,240,37,76,0.487,6,15,0.4,15,17,0.882,10,26,36,22,4,1,17,25,95,-14,2014 - 2015
Denver Nuggets,21400325,2014-12-10,240,38,85,0.447,8,23,0.348,18,27,0.667,17,33,50,21,7,4,10,18,102,20,Miami Heat,240,30,82,0.366,7,22,0.318,15,21,0.714,16,26,42,18,1,6,11,20,82,-20,2014 - 2015
Minnesota Timberwolves,21400321,2014-12-10,240,32,81,0.395,1,12,0.083,25,33,0.758,20,36,56,22,13,3,18,19,90,8,Portland Trail Blazers,240,31,80,0.388,10,35,0.286,10,12,0.833,11,27,38,20,7,10,20,25,82,-8,2014 - 2015
Indiana Pacers,21400317,2014-12-10,240,35,89,0.393,9,27,0.333,17,22,0.773,12,31,43,27,6,1,12,18,96,-7,Los Angeles Clippers,240,42,88,0.477,7,24,0.292,12,14,0.857,10,40,50,25,7,7,13,17,103,7,2014 - 2015
Dallas Mavericks,21400323,2014-12-10,240,44,83,0.53,9,21,0.429,15,17,0.882,5,24,29,17,5,5,9,18,112,5,New Orleans Pelicans,240,40,88,0.455,7,18,0.389,20,24,0.833,16,29,45,16,5,3,12,20,107,-5,2014 - 2015
Golden State Warriors,21400324,2014-12-10,240,40,81,0.494,8,23,0.348,17,20,0.85,6,37,43,21,9,5,15,16,105,12,Houston Rockets,240,37,90,0.411,9,35,0.257,10,15,0.667,12,32,44,15,9,2,15,17,93,-12,2014 - 2015
Atlanta Hawks,21400319,2014-12-10,240,38,91,0.418,10,30,0.333,9,13,0.692,16,36,52,26,15,1,18,16,95,16,Philadelphia 76ers,240,30,72,0.417,6,25,0.24,13,22,0.591,7,32,39,21,10,10,18,18,79,-16,2014 - 2015
Oklahoma City Thunder,21400326,2014-12-11,240,38,87,0.437,7,26,0.269,20,22,0.909,11,35,46,22,9,11,11,23,103,9,Cleveland Cavaliers,240,31,85,0.365,9,28,0.321,23,30,0.767,15,33,48,20,5,4,15,20,94,-9,2014 - 2015
Sacramento Kings,21400327,2014-12-11,265,39,84,0.464,8,18,0.444,23,34,0.676,11,33,44,22,8,4,22,23,109,-4,Houston Rockets,265,38,95,0.4,15,44,0.341,22,31,0.71,14,28,42,18,13,3,14,27,113,4,2014 - 2015
Brooklyn Nets,21400332,2014-12-12,240,36,81,0.444,5,20,0.25,11,17,0.647,13,34,47,25,16,5,17,15,88,18,Philadelphia 76ers,240,22,69,0.319,11,28,0.393,15,20,0.75,10,27,37,18,10,4,24,20,70,-18,2014 - 2015
Chicago Bulls,21400328,2014-12-12,240,44,88,0.5,5,15,0.333,22,28,0.786,14,33,47,18,5,3,8,11,115,9,Portland Trail Blazers,240,43,88,0.489,12,24,0.5,8,11,0.727,11,26,37,20,3,5,11,17,106,-9,2014 - 2015
Atlanta Hawks,21400330,2014-12-12,240,29,78,0.372,9,29,0.31,20,27,0.741,5,37,42,24,12,3,12,12,87,6,Orlando Magic,240,30,77,0.39,9,26,0.346,12,16,0.75,9,37,46,14,3,4,19,27,81,-6,2014 - 2015
Washington Wizards,21400329,2014-12-12,240,39,80,0.488,9,16,0.563,17,21,0.81,9,28,37,28,10,6,16,25,104,8,Los Angeles Clippers,240,32,75,0.427,6,20,0.3,26,31,0.839,12,25,37,14,7,2,18,20,96,-8,2014 - 2015
Phoenix Suns,21400337,2014-12-12,240,39,83,0.47,10,31,0.323,15,19,0.789,10,27,37,16,11,5,17,24,103,-2,Detroit Pistons,240,40,84,0.476,4,15,0.267,21,27,0.778,13,34,47,17,11,3,18,18,105,2,2014 - 2015
San Antonio Spurs,21400339,2014-12-12,265,42,90,0.467,12,31,0.387,14,21,0.667,12,35,47,23,10,5,19,16,110,-2,Los Angeles Lakers,265,44,96,0.458,12,24,0.5,12,15,0.8,14,35,49,27,11,4,15,19,112,2,2014 - 2015
New Orleans Pelicans,21400336,2014-12-12,240,44,79,0.557,12,28,0.429,19,25,0.76,6,33,39,21,5,6,8,15,119,5,Cleveland Cavaliers,240,44,89,0.494,8,22,0.364,18,23,0.783,11,29,40,22,6,6,6,19,114,-5,2014 - 2015
Toronto Raptors,21400333,2014-12-12,240,38,91,0.418,10,26,0.385,20,22,0.909,16,36,52,21,2,3,10,23,106,12,Indiana Pacers,240,33,80,0.413,8,22,0.364,20,23,0.87,6,33,39,24,4,7,12,22,94,-12,2014 - 2015
Memphis Grizzlies,21400334,2014-12-12,290,39,85,0.459,6,13,0.462,29,38,0.763,7,40,47,21,7,9,20,22,113,6,Charlotte Hornets,290,41,98,0.418,6,17,0.353,19,27,0.704,13,36,49,16,8,11,15,29,107,-6,2014 - 2015
Boston Celtics,21400331,2014-12-12,240,37,85,0.435,7,22,0.318,14,18,0.778,12,29,41,28,3,3,18,18,95,-6,New York Knicks,240,40,81,0.494,6,16,0.375,15,18,0.833,11,29,40,26,13,5,13,20,101,6,2014 - 2015
Minnesota Timberwolves,21400335,2014-12-12,240,36,78,0.462,1,7,0.143,19,29,0.655,9,22,31,21,11,9,16,16,92,-19,Oklahoma City Thunder,240,45,88,0.511,6,24,0.25,15,20,0.75,16,31,47,23,11,6,19,23,111,19,2014 - 2015
Utah Jazz,21400338,2014-12-12,240,34,77,0.442,8,28,0.286,19,22,0.864,12,32,44,16,4,6,14,18,95,-5,Miami Heat,240,36,72,0.5,7,20,0.35,21,31,0.677,7,28,35,19,6,3,9,16,100,5,2014 - 2015
Orlando Magic,21400343,2014-12-13,240,37,74,0.5,10,21,0.476,16,21,0.762,7,29,36,26,6,6,15,15,100,1,Atlanta Hawks,240,35,84,0.417,8,27,0.296,21,24,0.875,9,32,41,24,4,4,11,19,99,-1,2014 - 2015
Philadelphia 76ers,21400345,2014-12-13,265,40,82,0.488,11,28,0.393,24,34,0.706,10,35,45,22,11,4,17,24,115,-5,Memphis Grizzlies,265,45,93,0.484,11,26,0.423,19,27,0.704,9,33,42,33,9,4,15,24,120,5,2014 - 2015
Charlotte Hornets,21400341,2014-12-13,240,31,79,0.392,8,22,0.364,17,27,0.63,9,25,34,16,3,4,6,19,87,-27,Brooklyn Nets,240,42,72,0.583,16,23,0.696,14,20,0.7,4,39,43,29,4,4,14,24,114,27,2014 - 2015
Dallas Mavericks,21400340,2014-12-13,240,36,89,0.404,5,25,0.2,21,30,0.7,17,36,53,14,11,0,15,23,98,-7,Golden State Warriors,240,37,83,0.446,10,32,0.313,21,27,0.778,9,36,45,21,7,7,14,24,105,7,2014 - 2015
Sacramento Kings,21400347,2014-12-13,240,33,93,0.355,11,29,0.379,13,19,0.684,22,33,55,21,4,7,17,18,90,-5,Detroit Pistons,240,35,79,0.443,6,20,0.3,19,23,0.826,8,35,43,22,10,9,15,18,95,5,2014 - 2015
Indiana Pacers,21400342,2014-12-13,240,34,88,0.386,4,15,0.267,13,16,0.813,12,37,49,16,8,2,13,18,85,-10,Portland Trail Blazers,240,40,90,0.444,5,17,0.294,10,12,0.833,11,35,46,21,9,5,12,21,95,10,2014 - 2015
Houston Rockets,21400346,2014-12-13,240,39,88,0.443,10,34,0.294,20,34,0.588,13,39,52,20,8,7,15,21,108,12,Denver Nuggets,240,36,96,0.375,7,28,0.25,17,26,0.654,15,36,51,24,7,7,16,26,96,-12,2014 - 2015
Milwaukee Bucks,21400344,2014-12-13,240,43,76,0.566,7,11,0.636,18,24,0.75,6,33,39,25,3,4,16,19,111,5,Los Angeles Clippers,240,39,91,0.429,14,29,0.483,14,19,0.737,10,25,35,24,8,3,13,24,106,-5,2014 - 2015
Denver Nuggets,21400354,2014-12-14,240,34,83,0.41,8,16,0.5,15,21,0.714,15,30,45,20,10,4,21,29,91,-8,San Antonio Spurs,240,34,74,0.459,5,16,0.313,26,35,0.743,11,32,43,26,9,11,13,20,99,8,2014 - 2015
New York Knicks,21400353,2014-12-14,265,29,78,0.372,9,29,0.31,23,28,0.821,12,31,43,15,11,4,25,22,90,-5,Toronto Raptors,265,36,78,0.462,9,24,0.375,14,18,0.778,9,33,42,24,14,2,24,25,95,5,2014 - 2015
New Orleans Pelicans,21400348,2014-12-14,265,47,101,0.465,8,27,0.296,20,25,0.8,12,32,44,22,14,6,14,27,122,-6,Golden State Warriors,265,44,86,0.512,11,24,0.458,29,35,0.829,8,38,46,22,7,9,20,19,128,6,2014 - 2015
Miami Heat,21400349,2014-12-14,240,28,80,0.35,4,22,0.182,15,18,0.833,13,27,40,12,13,5,15,22,75,-18,Chicago Bulls,240,33,71,0.465,9,18,0.5,18,21,0.857,8,36,44,21,4,8,20,18,93,18,2014 - 2015
Minnesota Timberwolves,21400351,2014-12-14,240,38,90,0.422,3,10,0.3,15,20,0.75,14,32,46,25,6,3,14,21,94,-6,Los Angeles Lakers,240,34,81,0.42,5,17,0.294,27,34,0.794,11,34,45,22,10,5,11,17,100,6,2014 - 2015
Washington Wizards,21400350,2014-12-14,240,41,84,0.488,4,13,0.308,7,12,0.583,10,31,41,20,11,9,15,21,93,9,Utah Jazz,240,30,78,0.385,5,17,0.294,19,28,0.679,12,33,45,13,8,7,17,18,84,-9,2014 - 2015
Oklahoma City Thunder,21400352,2014-12-14,240,39,80,0.488,4,18,0.222,30,34,0.882,14,49,63,20,7,5,19,19,112,24,Phoenix Suns,240,34,99,0.343,7,31,0.226,13,18,0.722,14,26,40,21,11,3,11,22,88,-24,2014 - 2015
Los Angeles Clippers,21400362,2014-12-15,240,43,80,0.538,12,24,0.5,15,20,0.75,12,29,41,35,9,3,15,21,113,22,Detroit Pistons,240,35,83,0.422,8,27,0.296,13,22,0.591,17,24,41,23,10,3,18,19,91,-22,2014 - 2015
Portland Trail Blazers,21400361,2014-12-15,240,41,89,0.461,7,18,0.389,19,22,0.864,11,35,46,18,8,2,11,19,108,13,San Antonio Spurs,240,38,78,0.487,4,11,0.364,15,22,0.682,9,33,42,19,5,4,15,21,95,-13,2014 - 2015
Indiana Pacers,21400356,2014-12-15,240,40,83,0.482,7,17,0.412,23,27,0.852,11,42,53,21,7,2,14,20,110,19,Los Angeles Lakers,240,29,88,0.33,10,26,0.385,23,29,0.793,11,27,38,14,10,5,9,20,91,-19,2014 - 2015
Toronto Raptors,21400359,2014-12-15,240,37,83,0.446,11,30,0.367,10,15,0.667,12,27,39,25,8,4,13,14,95,13,Orlando Magic,240,36,74,0.486,4,15,0.267,6,8,0.75,6,30,36,13,5,7,19,19,82,-13,2014 - 2015
Atlanta Hawks,21400358,2014-12-15,240,36,83,0.434,7,21,0.333,14,17,0.824,5,35,40,26,10,7,10,17,93,7,Chicago Bulls,240,35,93,0.376,6,29,0.207,10,14,0.714,15,42,57,18,3,6,16,17,86,-7,2014 - 2015
Phoenix Suns,21400360,2014-12-15,240,30,75,0.4,12,38,0.316,22,27,0.815,16,26,42,17,12,5,23,24,94,-2,Milwaukee Bucks,240,35,73,0.479,8,16,0.5,18,22,0.818,5,28,33,23,10,1,21,27,96,2,2014 - 2015
Philadelphia 76ers,21400357,2014-12-15,240,33,93,0.355,4,28,0.143,17,21,0.81,16,32,48,19,11,9,23,28,87,-18,Boston Celtics,240,38,86,0.442,6,25,0.24,23,35,0.657,16,36,52,26,15,5,22,23,105,18,2014 - 2015
Cleveland Cavaliers,21400355,2014-12-15,240,38,83,0.458,9,24,0.375,12,17,0.706,8,35,43,28,10,5,11,14,97,9,Charlotte Hornets,240,38,83,0.458,5,16,0.313,7,14,0.5,5,32,37,22,4,5,10,14,88,-9,2014 - 2015
New Orleans Pelicans,21400366,2014-12-16,240,47,79,0.595,8,16,0.5,17,18,0.944,9,23,32,24,9,9,16,20,119,8,Utah Jazz,240,45,90,0.5,5,15,0.333,16,19,0.842,18,19,37,19,6,7,15,18,111,-8,2014 - 2015
New York Knicks,21400367,2014-12-16,240,37,84,0.44,5,21,0.238,8,10,0.8,10,25,35,23,11,5,15,13,87,-20,Dallas Mavericks,240,42,83,0.506,15,33,0.455,8,8,1.0,10,31,41,30,9,4,17,14,107,20,2014 - 2015
Washington Wizards,21400363,2014-12-16,240,43,86,0.5,10,17,0.588,13,18,0.722,10,36,46,29,7,8,10,25,109,14,Minnesota Timberwolves,240,36,81,0.444,3,8,0.375,20,35,0.571,11,30,41,17,7,5,10,18,95,-14,2014 - 2015
Brooklyn Nets,21400364,2014-12-16,240,30,77,0.39,8,28,0.286,23,32,0.719,11,26,37,25,9,2,17,26,91,-4,Miami Heat,240,33,72,0.458,9,24,0.375,20,26,0.769,7,34,41,20,9,2,18,23,95,4,2014 - 2015
Sacramento Kings,21400368,2014-12-16,240,36,84,0.429,5,18,0.278,15,17,0.882,13,35,48,21,7,3,19,21,92,-12,Oklahoma City Thunder,240,41,87,0.471,6,20,0.3,16,24,0.667,12,29,41,18,9,9,12,20,104,12,2014 - 2015
Memphis Grizzlies,21400365,2014-12-16,240,42,92,0.457,5,14,0.357,16,19,0.842,10,38,48,24,9,4,13,16,105,7,Golden State Warriors,240,39,95,0.411,9,31,0.29,11,12,0.917,15,34,49,18,9,11,14,19,98,-7,2014 - 2015
Boston Celtics,21400371,2014-12-17,240,44,80,0.55,7,19,0.368,14,18,0.778,7,35,42,25,9,8,14,16,109,17,Orlando Magic,240,37,85,0.435,5,19,0.263,13,15,0.867,10,26,36,17,8,1,12,16,92,-17,2014 - 2015
Toronto Raptors,21400374,2014-12-17,240,41,80,0.513,10,20,0.5,13,19,0.684,11,31,42,24,6,4,12,21,105,16,Brooklyn Nets,240,35,81,0.432,9,27,0.333,10,22,0.455,14,29,43,20,3,8,15,16,89,-16,2014 - 2015
Cleveland Cavaliers,21400370,2014-12-17,240,37,82,0.451,8,30,0.267,16,21,0.762,10,23,33,24,3,0,9,17,98,-29,Atlanta Hawks,240,49,76,0.645,16,28,0.571,13,16,0.813,6,34,40,36,3,5,9,17,127,29,2014 - 2015
Denver Nuggets,21400378,2014-12-17,265,40,99,0.404,13,30,0.433,18,23,0.783,16,35,51,30,8,1,18,36,111,-4,Houston Rockets,265,35,85,0.412,8,28,0.286,37,48,0.771,10,45,55,17,7,5,16,23,115,4,2014 - 2015
Charlotte Hornets,21400369,2014-12-17,240,40,86,0.465,10,24,0.417,16,22,0.727,8,27,35,22,6,3,7,16,106,-5,Phoenix Suns,240,43,82,0.524,9,25,0.36,16,21,0.762,8,35,43,22,4,7,8,15,111,5,2014 - 2015
Miami Heat,21400373,2014-12-17,240,27,70,0.386,4,17,0.235,29,40,0.725,8,23,31,10,10,0,11,24,87,-18,Utah Jazz,240,35,66,0.53,14,25,0.56,21,24,0.875,6,32,38,23,4,5,20,26,105,18,2014 - 2015
Portland Trail Blazers,21400376,2014-12-17,240,41,87,0.471,7,23,0.304,15,29,0.517,16,36,52,25,4,3,14,19,104,7,Milwaukee Bucks,240,37,77,0.481,7,19,0.368,16,22,0.727,5,27,32,16,8,0,13,25,97,-7,2014 - 2015
Los Angeles Clippers,21400377,2014-12-17,240,34,78,0.436,6,18,0.333,28,45,0.622,14,37,51,20,7,4,12,15,102,2,Indiana Pacers,240,40,90,0.444,4,19,0.211,16,23,0.696,14,29,43,27,6,4,12,30,100,-2,2014 - 2015
San Antonio Spurs,21400375,2014-12-17,315,43,105,0.41,17,35,0.486,13,27,0.481,19,41,60,31,6,11,16,16,116,-1,Memphis Grizzlies,315,48,107,0.449,10,27,0.37,11,14,0.786,13,45,58,29,12,6,12,27,117,1,2014 - 2015
Detroit Pistons,21400372,2014-12-17,240,40,89,0.449,13,33,0.394,13,19,0.684,10,32,42,22,9,4,11,27,106,-11,Dallas Mavericks,240,40,79,0.506,10,22,0.455,27,35,0.771,9,36,45,29,9,4,14,15,117,11,2014 - 2015
Houston Rockets,21400380,2014-12-18,240,33,86,0.384,6,25,0.24,18,23,0.783,12,31,43,19,8,4,11,18,90,-9,New Orleans Pelicans,240,38,82,0.463,5,18,0.278,18,22,0.818,12,33,45,21,4,8,12,17,99,9,2014 - 2015
Sacramento Kings,21400381,2014-12-18,240,38,67,0.567,6,14,0.429,25,33,0.758,4,31,35,24,5,0,21,23,107,-1,Milwaukee Bucks,240,37,75,0.493,13,23,0.565,21,27,0.778,5,22,27,24,7,2,16,26,108,1,2014 - 2015
Golden State Warriors,21400382,2014-12-18,240,48,94,0.511,12,31,0.387,6,10,0.6,10,29,39,32,9,7,10,15,114,5,Oklahoma City Thunder,240,41,86,0.477,11,25,0.44,16,24,0.667,8,35,43,17,5,4,16,15,109,-5,2014 - 2015
Chicago Bulls,21400379,2014-12-18,240,34,75,0.453,12,23,0.522,23,30,0.767,11,21,32,23,9,8,13,17,103,6,New York Knicks,240,38,82,0.463,6,9,0.667,15,19,0.789,14,27,41,19,7,6,16,24,97,-6,2014 - 2015
Denver Nuggets,21400391,2014-12-19,240,38,80,0.475,11,29,0.379,22,30,0.733,9,31,40,30,6,1,21,24,109,3,Los Angeles Clippers,240,39,85,0.459,3,18,0.167,25,33,0.758,13,26,39,21,14,4,11,22,106,-3,2014 - 2015
Philadelphia 76ers,21400384,2014-12-19,240,32,71,0.451,12,26,0.462,15,17,0.882,2,33,35,23,6,12,25,17,91,-18,Charlotte Hornets,240,43,98,0.439,10,24,0.417,13,17,0.765,17,28,45,25,10,3,15,17,109,18,2014 - 2015
Orlando Magic,21400383,2014-12-19,240,37,83,0.446,12,22,0.545,8,12,0.667,9,25,34,28,6,2,12,22,94,-7,Utah Jazz,240,39,73,0.534,4,11,0.364,19,24,0.792,7,35,42,24,4,5,16,14,101,7,2014 - 2015
San Antonio Spurs,21400390,2014-12-19,315,45,109,0.413,8,20,0.4,21,26,0.808,17,43,60,24,8,4,20,22,119,-10,Portland Trail Blazers,315,47,110,0.427,13,35,0.371,22,23,0.957,15,43,58,18,12,5,14,24,129,10,2014 - 2015
Los Angeles Lakers,21400392,2014-12-19,240,41,85,0.482,10,25,0.4,11,15,0.733,5,38,43,28,3,5,11,21,103,-1,Oklahoma City Thunder,240,37,86,0.43,8,21,0.381,22,29,0.759,11,31,42,21,5,8,7,16,104,1,2014 - 2015
Memphis Grizzlies,21400389,2014-12-19,240,37,94,0.394,2,13,0.154,21,24,0.875,14,31,45,12,4,6,4,25,97,-6,Chicago Bulls,240,32,73,0.438,10,26,0.385,29,33,0.879,8,43,51,17,2,3,11,18,103,6,2014 - 2015
Cleveland Cavaliers,21400386,2014-12-19,240,31,77,0.403,9,24,0.375,24,29,0.828,11,33,44,22,7,4,16,16,95,4,Brooklyn Nets,240,37,78,0.474,9,24,0.375,8,12,0.667,4,33,37,23,8,8,16,26,91,-4,2014 - 2015
Detroit Pistons,21400387,2014-12-19,240,41,94,0.436,8,25,0.32,10,15,0.667,14,35,49,28,5,7,11,20,100,-10,Toronto Raptors,240,42,88,0.477,8,27,0.296,18,24,0.75,9,38,47,24,4,5,9,16,110,10,2014 - 2015
Boston Celtics,21400385,2014-12-19,240,48,85,0.565,8,23,0.348,10,14,0.714,12,31,43,29,9,6,13,20,114,16,Minnesota Timberwolves,240,42,93,0.452,6,12,0.5,8,16,0.5,15,22,37,23,8,5,13,13,98,-16,2014 - 2015
Miami Heat,21400388,2014-12-19,240,40,75,0.533,9,19,0.474,14,19,0.737,5,29,34,22,7,3,16,27,103,-2,Washington Wizards,240,39,79,0.494,3,14,0.214,24,33,0.727,13,23,36,24,6,3,9,17,105,2,2014 - 2015
Denver Nuggets,21400398,2014-12-20,240,30,82,0.366,2,16,0.125,14,19,0.737,9,40,49,14,7,7,16,20,76,3,Indiana Pacers,240,27,88,0.307,7,23,0.304,12,17,0.706,11,39,50,17,5,2,15,24,73,-3,2014 - 2015
Charlotte Hornets,21400395,2014-12-20,240,42,87,0.483,9,22,0.409,11,16,0.688,15,34,49,21,8,3,5,14,104,18,Utah Jazz,240,33,85,0.388,8,31,0.258,12,15,0.8,13,26,39,18,3,5,9,15,86,-18,2014 - 2015
Los Angeles Clippers,21400399,2014-12-20,240,37,81,0.457,12,26,0.462,20,27,0.741,11,30,41,29,10,4,12,18,106,4,Milwaukee Bucks,240,43,81,0.531,8,24,0.333,8,15,0.533,10,36,46,29,6,1,20,26,102,-4,2014 - 2015
New York Knicks,21400393,2014-12-20,240,35,88,0.398,7,22,0.318,13,16,0.813,17,28,45,17,11,4,15,21,90,-9,Phoenix Suns,240,35,78,0.449,10,25,0.4,19,23,0.826,12,31,43,15,10,3,16,12,99,9,2014 - 2015
Dallas Mavericks,21400397,2014-12-20,240,37,86,0.43,9,26,0.346,16,20,0.8,13,27,40,18,10,3,12,24,99,6,San Antonio Spurs,240,32,77,0.416,3,13,0.231,26,26,1.0,12,36,48,10,6,2,19,20,93,-6,2014 - 2015
Houston Rockets,21400396,2014-12-20,240,34,86,0.395,15,43,0.349,14,18,0.778,15,28,43,27,8,4,16,25,97,-7,Atlanta Hawks,240,38,74,0.514,10,26,0.385,18,24,0.75,4,33,37,26,7,9,15,15,104,7,2014 - 2015
New Orleans Pelicans,21400394,2014-12-20,240,30,85,0.353,3,15,0.2,25,28,0.893,20,28,48,15,7,6,17,11,88,-26,Portland Trail Blazers,240,48,90,0.533,9,25,0.36,9,15,0.6,10,35,45,25,11,3,13,25,114,26,2014 - 2015
Minnesota Timberwolves,21400407,2014-12-21,240,36,77,0.468,5,11,0.455,19,24,0.792,9,34,43,23,8,1,16,19,96,-4,Indiana Pacers,240,42,84,0.5,6,19,0.316,10,14,0.714,8,28,36,25,9,6,13,17,100,4,2014 - 2015
Sacramento Kings,21400402,2014-12-21,240,38,79,0.481,7,23,0.304,25,36,0.694,10,34,44,15,8,7,14,25,108,7,Los Angeles Lakers,240,33,87,0.379,10,26,0.385,25,30,0.833,18,29,47,14,8,2,17,29,101,-7,2014 - 2015
Toronto Raptors,21400400,2014-12-21,240,42,86,0.488,14,33,0.424,20,27,0.741,16,27,43,24,7,4,10,24,118,10,New York Knicks,240,40,82,0.488,5,14,0.357,23,26,0.885,8,24,32,27,6,5,12,22,108,-10,2014 - 2015
Brooklyn Nets,21400403,2014-12-21,240,40,76,0.526,8,20,0.4,22,29,0.759,3,34,37,29,9,4,15,18,110,5,Detroit Pistons,240,40,91,0.44,9,27,0.333,16,26,0.615,18,32,50,26,10,6,14,22,105,-5,2014 - 2015
Miami Heat,21400404,2014-12-21,240,37,78,0.474,6,21,0.286,20,26,0.769,6,32,38,18,9,3,11,14,100,16,Boston Celtics,240,33,83,0.398,6,23,0.261,12,15,0.8,14,28,42,22,6,4,15,18,84,-16,2014 - 2015
Washington Wizards,21400406,2014-12-21,240,34,83,0.41,3,14,0.214,21,29,0.724,15,27,42,11,11,4,13,23,92,-12,Phoenix Suns,240,40,78,0.513,6,17,0.353,18,25,0.72,12,33,45,13,3,8,17,24,104,12,2014 - 2015
Oklahoma City Thunder,21400408,2014-12-21,240,38,83,0.458,5,20,0.25,18,24,0.75,16,31,47,17,7,5,16,13,99,-2,New Orleans Pelicans,240,43,90,0.478,7,20,0.35,8,10,0.8,10,29,39,33,11,7,12,17,101,2,2014 - 2015
Cleveland Cavaliers,21400401,2014-12-21,240,46,76,0.605,7,14,0.5,6,10,0.6,4,29,33,34,2,4,14,19,105,14,Memphis Grizzlies,240,39,86,0.453,1,16,0.063,12,15,0.8,12,26,38,25,8,3,11,16,91,-14,2014 - 2015
Orlando Magic,21400405,2014-12-21,240,35,84,0.417,7,23,0.304,11,20,0.55,13,30,43,21,11,6,14,22,88,-8,Philadelphia 76ers,240,35,82,0.427,6,23,0.261,20,25,0.8,15,37,52,20,8,6,19,19,96,8,2014 - 2015
Chicago Bulls,21400410,2014-12-22,240,40,74,0.541,6,12,0.5,43,47,0.915,12,29,41,20,4,13,16,20,129,9,Toronto Raptors,240,44,100,0.44,9,30,0.3,23,32,0.719,18,19,37,15,10,3,8,30,120,-9,2014 - 2015
Golden State Warriors,21400415,2014-12-22,240,49,91,0.538,9,25,0.36,21,24,0.875,10,35,45,36,9,6,12,19,128,20,Sacramento Kings,240,43,90,0.478,8,17,0.471,14,21,0.667,9,30,39,31,5,5,13,17,108,-20,2014 - 2015
Charlotte Hornets,21400409,2014-12-22,240,43,80,0.538,8,19,0.421,16,24,0.667,6,38,44,23,6,6,12,21,110,28,Denver Nuggets,240,31,82,0.378,2,18,0.111,18,24,0.75,9,28,37,11,6,4,13,20,82,-28,2014 - 2015
Dallas Mavericks,21400413,2014-12-22,240,39,90,0.433,11,28,0.393,13,20,0.65,13,34,47,23,12,5,15,23,102,-3,Atlanta Hawks,240,40,81,0.494,7,19,0.368,18,27,0.667,6,37,43,26,6,6,17,21,105,3,2014 - 2015
Memphis Grizzlies,21400412,2014-12-22,240,38,86,0.442,7,23,0.304,8,9,0.889,5,29,34,22,4,3,4,18,91,-6,Utah Jazz,240,34,75,0.453,9,19,0.474,20,27,0.741,10,39,49,20,0,5,12,15,97,6,2014 - 2015
San Antonio Spurs,21400414,2014-12-22,240,49,77,0.636,13,23,0.565,14,22,0.636,2,31,33,37,6,2,11,19,125,7,Los Angeles Clippers,240,43,86,0.5,10,24,0.417,22,29,0.759,11,25,36,23,10,5,10,22,118,-7,2014 - 2015
